fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated,win%
1932,Charles Byrd,10,5,0,0,177.8,185 lbs.,185.42,1,"Oct 11, 1983",3.92,59,1.59,62,2.58,57,57,1.9,2018-11-21 21:33:26.884465,66.66666666666666
1933,JP Buys,4,1,0,0,167.64,125 lbs.,167.64,1,"Apr 30, 1996",2.01,42,3.35,46,4.02,50,0,0.0,2018-11-21 21:33:30.551089,80.0
1942,Bubba Bush,8,3,0,1,182.88,185 lbs.,185.42,1,"Jul 24, 1985",0.63,55,7.01,25,2.82,50,60,0.0,2018-11-21 21:34:02.171901,72.72727272727273
1944,Martin Buschkamp,9,0,0,1,175.26,145 lbs.,177.8,1,"Jan 06, 1991",0.0,0,0.0,0,0.0,0,0,0.0,2018-11-21 21:34:09.086189,100.0
1945,Nah-Shon Burrell,9,3,0,1,180.34,170 lbs.,185.42,1,"Feb 05, 1990",4.83,47,3.45,56,0.0,0,52,0.3,2018-11-21 21:34:12.747763,75.0
1948,Gilbert Burns,13,3,0,0,177.8,155 lbs.,180.34,1,"Jul 20, 1986",2.75,39,3.57,57,2.23,36,38,0.9,2018-11-21 21:34:23.61138,81.25
1949,Kevin Burns,9,5,0,0,177.8,170 lbs.,187.96,1,"Mar 03, 1980",2.74,38,4.3,52,0.28,50,47,0.8,2018-11-21 21:34:27.297234,64.28571428571429
1951,Mads Burnell,9,3,0,0,172.72,145 lbs.,175.26,1,"Mar 06, 1994",1.28,41,2.71,51,3.45,47,22,0.4,2018-11-21 21:34:35.451181,75.0
1952,Joshua Burkman,29,17,0,1,177.8,170 lbs.,182.88,1,"Apr 10, 1980",2.69,43,3.13,51,2.53,36,72,0.3,2018-11-21 21:34:39.13417,63.04347826086957
1953,Shane Burgos,11,1,0,0,180.34,145 lbs.,190.5,1,"Mar 19, 1991",6.54,46,5.47,66,0.55,100,94,0.3,2018-11-21 21:34:41.357015,91.66666666666666
1954,Wuliji Buren,10,6,0,0,175.26,135 lbs.,175.26,1,"Mar 01, 1989",1.93,39,2.85,61,3.62,40,80,0.0,2018-11-21 21:34:44.837659,62.5
1958,Paul Buentello,29,14,0,0,187.96,245 lbs.,195.58,1,"Jan 16, 1974",3.29,45,3.83,52,0.19,33,39,0.4,2018-11-21 21:35:00.680143,67.44186046511628
1961,Mike Budnik,11,4,0,0,175.26,145 lbs.,172.72,1,"Aug 08, 1974",0.65,52,0.95,53,0.0,0,0,3.4,2018-11-21 21:35:12.164561,73.33333333333333
1962,Julia Budd,3,1,0,0,170.18,145 lbs.,170.18,0,"Jul 04, 1983",3.4,76,0.81,47,2.43,62,83,0.0,2018-11-21 21:35:14.126107,75.0
1965,Justin Buchholz,12,6,0,0,182.88,155 lbs.,185.42,1,"Aug 22, 1983",2.35,26,4.14,51,0.0,0,33,0.8,2018-11-21 21:35:26.132659,66.66666666666666
1966,Dennis Bryant,5,1,0,0,182.88,205 lbs.,182.88,1,"Oct 18, 1985",10.56,59,10.56,13,0.0,0,0,0.0,2018-11-21 21:35:28.89995,83.33333333333334
1968,Derek Brunson,18,7,0,0,185.42,185 lbs.,195.58,0,"Jan 04, 1984",3.03,44,2.55,50,2.74,28,100,0.6,2018-11-21 21:35:37.525187,72.0
1969,Fernando Bruno,16,4,0,0,167.64,145 lbs.,177.8,0,"Feb 24, 1982",1.75,39,1.78,48,2.02,22,56,0.5,2018-11-21 21:35:40.386142,80.0
1974,Travis Browne,18,7,1,0,198.12,255 lbs.,200.66,1,"Jul 17, 1982",2.93,41,4.31,42,1.21,68,75,0.2,2018-11-21 21:35:58.542259,69.23076923076923
1975,Humberto Brown,4,5,0,0,177.8,145 lbs.,180.34,0,"Nov 03, 1984",1.71,50,2.19,62,1.43,25,0,0.0,2018-11-21 21:36:02.257223,44.44444444444444
1976,Damien Brown,17,12,0,0,177.8,155 lbs.,172.72,1,"Dec 25, 1984",3.66,38,4.86,50,0.68,27,53,0.7,2018-11-21 21:36:07.198882,58.620689655172406
1977,Randy Brown,10,3,0,0,190.5,170 lbs.,198.12,1,"Jul 08, 1990",2.89,44,2.37,55,0.99,41,77,0.6,2018-11-21 21:36:10.38814,76.92307692307693
1983,Mike Brown,26,9,0,0,167.64,145 lbs.,177.8,1,"Sep 08, 1975",2.98,44,2.45,60,3.23,40,66,0.6,2018-11-21 21:36:36.024037,74.28571428571429
1984,Matt Brown,23,16,0,0,182.88,170 lbs.,190.5,1,"Jan 10, 1981",3.78,53,2.64,56,1.57,46,63,1.6,2018-11-21 21:36:40.663738,58.97435897435898
1986,Rob Broughton,15,7,1,0,187.96,265 lbs.,187.96,0,"Mar 03, 1983",2.83,60,2.54,51,0.0,0,26,3.2,2018-11-21 21:36:47.487634,65.21739130434783
1987,Jarred Brooks,14,2,0,0,160.02,125 lbs.,157.48,0,"May 02, 1993",2.12,46,1.66,62,4.54,57,69,0.6,2018-11-21 21:36:51.621361,87.5
1988,CM Punk,0,2,0,0,185.42,170 lbs.,185.42,1,"Oct 26, 1978",1.1,23,4.87,40,0.87,11,0,0.0,2018-11-21 21:36:55.901197,0.0
1989,Will Brooks,18,4,0,0,177.8,155 lbs.,182.88,1,"Oct 08, 1986",4.26,59,2.54,56,2.08,51,82,0.3,2018-11-21 21:36:59.865946,81.81818181818183
1990,Jonathan Brookins,14,6,0,0,182.88,145 lbs.,185.42,0,"Aug 13, 1985",2.69,39,3.63,56,1.94,17,80,0.3,2018-11-21 21:37:04.12505,70.0
1993,Antwain Britt,11,5,0,0,185.42,205 lbs.,195.58,0,"May 09, 1978",1.46,39,2.81,44,1.56,40,50,0.0,2018-11-21 21:37:16.413017,68.75
1995,Henry Briones,19,8,1,0,172.72,135 lbs.,175.26,0,"Oct 22, 1980",3.47,42,4.68,53,0.0,0,52,0.6,2018-11-21 21:37:24.243722,67.85714285714286
1997,Marcus Brimage,7,5,0,0,162.56,135 lbs.,180.34,0,"Apr 06, 1985",3.97,35,3.64,56,0.56,100,80,0.0,2018-11-21 21:37:30.404632,58.333333333333336
1998,Jason Brilz,18,5,1,0,180.34,205 lbs.,180.34,1,"Jul 07, 1975",2.66,40,1.78,65,2.37,25,25,1.3,2018-11-21 21:37:33.770135,75.0
2001,Charlie Brenneman,19,8,0,0,177.8,155 lbs.,182.88,1,"Feb 09, 1981",1.52,56,1.55,46,4.23,42,72,0.0,2018-11-21 21:37:45.847975,70.37037037037037
2003,Tom Breese,11,1,0,0,190.5,185 lbs.,185.42,0,"Sep 26, 1991",3.85,49,2.57,65,0.0,0,72,0.3,2018-11-21 21:37:51.40132,91.66666666666666
2004,Martin Bravo,12,2,0,0,172.72,145 lbs.,180.34,0,"Sep 21, 1993",6.04,37,5.19,50,2.01,33,85,0.0,2018-11-21 21:37:54.132814,85.71428571428571
2006,Diego Brandao,24,11,0,0,170.18,145 lbs.,172.72,1,"May 27, 1987",2.94,47,3.38,62,3.21,68,80,0.6,2018-11-21 21:38:02.484866,68.57142857142857
2007,David Branch,22,5,0,0,185.42,185 lbs.,198.12,1,"Sep 26, 1981",1.67,40,1.89,56,2.58,32,42,0.0,2018-11-21 21:38:06.412398,81.48148148148148
2011,Kyle Bradley,15,8,0,1,175.26,155 lbs.,180.34,1,"Aug 19, 1982",1.99,40,3.45,58,0.65,50,40,0.0,2018-11-21 21:38:21.780671,65.21739130434783
2014,Roger Bowling,11,5,0,1,175.26,155 lbs.,172.72,1,"Dec 05, 1982",3.9,47,3.86,51,3.09,43,27,0.9,2018-11-21 21:38:32.39281,68.75
2015,Brian Bowles,10,3,0,0,170.18,135 lbs.,177.8,1,"Jun 22, 1980",2.36,26,2.98,64,1.39,70,54,1.4,2018-11-21 21:38:35.025742,76.92307692307693
2027,Steve Bosse,12,2,0,0,180.34,205 lbs.,182.88,1,"Jul 29, 1981",5.99,52,5.38,50,0.92,33,100,0.0,2018-11-21 21:39:20.637584,85.71428571428571
2029,Ray Borg,11,3,0,0,162.56,125 lbs.,160.02,1,"Aug 04, 1993",1.31,48,1.92,47,2.91,44,39,1.4,2018-11-21 21:39:28.144684,78.57142857142857
2030,Rogerio Bontorin,14,1,0,1,167.64,125 lbs.,170.18,1,"Apr 25, 1992",4.26,53,4.06,35,3.12,50,100,1.6,2018-11-21 21:39:31.328565,93.33333333333333
2031,Stephan Bonnar,17,8,0,0,193.04,205 lbs.,198.12,1,"Apr 04, 1977",2.76,38,3.01,52,1.32,40,60,1.0,2018-11-21 21:39:33.596173,68.0
2041,Galore Bofando,5,3,0,0,180.34,170 lbs.,182.88,0,"May 22, 1982",3.63,45,3.63,54,2.37,100,50,0.0,2018-11-21 21:40:12.005229,62.5
2042,Tim Boetsch,21,12,0,0,182.88,185 lbs.,187.96,1,"Jan 28, 1981",2.94,51,2.86,56,1.56,35,57,0.8,2018-11-21 21:40:14.317546,63.63636363636363
2044,James Bochnovic,8,3,0,0,193.04,205 lbs.,205.74,1,"Feb 13, 1989",0.65,26,3.64,21,0.0,0,0,0.0,2018-11-21 21:40:20.680176,72.72727272727273
2045,Kyle Bochniak,8,3,0,0,170.18,145 lbs.,177.8,1,"Feb 05, 1987",2.56,31,4.31,60,1.0,20,62,0.0,2018-11-21 21:40:23.81025,72.72727272727273
2046,Mark Bocek,12,5,0,0,172.72,155 lbs.,190.5,1,"Oct 24, 1981",2.34,43,2.32,60,3.65,36,31,1.3,2018-11-21 21:40:26.617592,70.58823529411765
2049,Byron Bloodworth,6,3,0,0,172.72,135 lbs.,175.26,1,"Aug 16, 1983",1.82,28,5.18,50,0.0,0,0,0.0,2018-11-21 21:40:37.518871,66.66666666666666
2051,Curtis Blaydes,10,1,0,1,193.04,265 lbs.,203.2,1,"Feb 18, 1991",4.2,50,2.26,56,6.82,57,25,0.0,2018-11-21 21:40:45.43709,90.9090909090909
2053,Maximo Blanco,12,8,1,1,172.72,145 lbs.,180.34,1,"Oct 16, 1983",4.11,44,3.19,66,1.85,36,63,0.3,2018-11-21 21:40:53.083078,57.14285714285714
2056,Brad Blackburn,18,13,1,1,177.8,170 lbs.,185.42,1,"May 25, 1977",4.55,35,3.59,65,0.93,50,76,0.7,2018-11-21 21:41:04.205098,56.25
2058,Jan Blachowicz,23,7,0,0,187.96,205 lbs.,198.12,1,"Feb 24, 1983",3.64,50,3.01,53,1.59,54,55,0.4,2018-11-21 21:41:12.258665,76.66666666666667
2060,Michael Bisping,31,9,0,0,185.42,185 lbs.,190.5,1,"Feb 28, 1979",4.33,38,2.71,65,1.05,43,63,0.3,2018-11-21 21:41:19.778157,77.5
2061,Chris Birchler,7,3,0,0,190.5,205 lbs.,200.66,0,"Jun 05, 1987",9.35,46,14.83,35,0.0,0,0,0.0,2018-11-21 21:41:23.361198,70.0
2062,Anthony Birchak,13,3,0,0,172.72,135 lbs.,175.26,1,"May 16, 1986",3.98,35,2.26,66,0.68,16,83,0.0,2018-11-21 21:41:26.742068,81.25
2065,David Bielkheden,16,9,0,0,177.8,155 lbs.,180.34,1,"Jun 06, 1979",1.11,57,1.64,54,2.65,63,14,0.0,2018-11-21 21:41:38.81456,64.0
2066,Magomed Bibulatov,14,1,0,0,165.1,125 lbs.,165.1,1,"Aug 22, 1988",3.37,44,1.08,60,1.8,28,100,0.0,2018-11-21 21:41:41.58951,93.33333333333333
2067,Arjan Bhullar,8,1,0,0,185.42,245 lbs.,190.5,1,"May 13, 1986",2.16,52,2.38,61,1.62,66,100,0.0,2018-11-21 21:41:45.562096,88.88888888888889
2069,Matt Bessette,22,9,0,1,177.8,145 lbs.,177.8,1,"Dec 28, 1984",4.36,41,4.45,58,0.64,28,61,0.3,2018-11-21 21:41:54.224414,70.96774193548387
2077,Manny Bermudez,13,0,0,0,177.8,135 lbs.,180.34,1,"Jul 16, 1994",1.76,45,2.7,61,1.76,20,0,8.8,2018-11-21 21:42:23.645643,100.0
2078,Dennis Bermudez,17,9,0,0,167.64,145 lbs.,167.64,1,"Dec 13, 1986",4.44,45,3.2,59,3.8,38,82,1.0,2018-11-21 21:42:27.514851,65.38461538461539
2079,Keith Berish,5,1,0,1,182.88,205 lbs.,185.42,1,"Nov 14, 1985",3.58,36,4.81,62,1.76,40,0,0.0,2018-11-21 21:42:31.406818,83.33333333333334
2084,Ryan Benoit,10,5,0,0,165.1,125 lbs.,172.72,1,"Aug 25, 1989",2.38,36,3.2,59,0.24,20,62,0.2,2018-11-21 21:42:48.421523,66.66666666666666
2086,Lance Benoist,7,2,0,0,180.34,170 lbs.,185.42,0,"Aug 26, 1988",3.68,51,2.7,56,1.5,33,61,0.0,2018-11-21 21:42:53.316913,77.77777777777779
2087,DeAnna Bennett,8,3,1,0,162.56,125 lbs.,172.72,0,"Nov 18, 1984",3.13,58,3.27,58,0.0,0,0,1.0,2018-11-21 21:42:57.018099,66.66666666666666
2090,Gabriel Benitez,21,7,0,0,172.72,145 lbs.,180.34,0,"Jun 15, 1988",4.23,42,2.6,73,0.23,100,56,1.6,2018-11-21 21:43:09.038726,75.0
2094,Joseph Benavidez,25,5,0,0,162.56,125 lbs.,165.1,0,"Jul 31, 1984",3.44,32,2.5,64,1.26,27,66,0.7,2018-11-21 21:43:25.258136,83.33333333333334
2095,Marco Beltran,8,7,0,0,172.72,125 lbs.,175.26,1,"May 18, 1986",2.07,37,1.93,63,0.7,50,46,0.2,2018-11-21 21:43:30.04428,53.333333333333336
2096,Joey Beltran,15,9,0,1,185.42,185 lbs.,190.5,1,"Dec 08, 1981",4.92,36,5.27,54,0.48,18,75,0.0,2018-11-21 21:43:33.846388,62.5
2097,Vitor Belfort,26,14,0,1,182.88,185 lbs.,187.96,0,"Apr 01, 1977",1.59,46,2.83,50,1.02,60,53,0.6,2018-11-21 21:43:38.753898,65.0
2098,Alan Belcher,17,7,0,0,187.96,185 lbs.,185.42,1,"Apr 24, 1984",2.7,41,3.1,59,0.44,26,55,0.9,2018-11-21 21:43:40.524773,70.83333333333334
2099,Mirsad Bektic,13,1,0,0,172.72,145 lbs.,177.8,1,"Feb 16, 1991",2.92,46,1.42,62,3.59,53,100,0.4,2018-11-21 21:43:44.381815,92.85714285714286
2101,Chase Beebe,19,8,1,0,170.18,135 lbs.,170.18,1,"Mar 29, 1985",2.17,38,1.64,69,2.49,42,41,0.9,2018-11-21 21:43:52.336235,67.85714285714286
2102,Johnny Bedford,19,13,1,1,177.8,135 lbs.,180.34,1,"Jan 06, 1983",4.53,50,1.75,63,1.83,62,62,0.0,2018-11-21 21:43:56.75701,57.57575757575758
2105,Ariel Beck,4,5,0,0,167.64,125 lbs.,167.64,0,"Sep 16, 1990",4.44,34,4.31,64,0.0,0,0,0.0,2018-11-21 21:44:09.92988,44.44444444444444
2108,Chris Beal,10,3,0,0,170.18,125 lbs.,175.26,1,"Aug 06, 1985",3.45,35,3.18,61,1.6,58,78,0.2,2018-11-21 21:44:19.974228,76.92307692307693
2110,Shayna Baszler,15,10,0,0,170.18,135 lbs.,170.18,1,"Aug 08, 1980",2.49,30,6.36,51,0.67,18,44,1.3,2018-11-21 21:44:27.394671,60.0
2114,Enrique Barzola,16,3,1,0,170.18,145 lbs.,177.8,0,"Apr 28, 1989",3.52,43,2.26,69,6.17,52,75,0.3,2018-11-21 21:44:39.78944,80.0
2115,Pat Barry,8,7,0,0,180.34,235 lbs.,187.96,1,"Jul 07, 1979",2.72,52,3.54,59,0.0,0,76,0.2,2018-11-21 21:44:43.716489,53.333333333333336
2116,Francimar Barroso,19,7,0,1,185.42,205 lbs.,190.5,1,"Feb 28, 1980",2.77,52,3.07,59,2.22,24,83,0.0,2018-11-21 21:44:46.602659,73.07692307692307
2123,Phil Baroni,14,15,0,0,175.26,170 lbs.,182.88,1,"Apr 16, 1976",2.77,45,3.93,40,1.46,47,60,0.5,2018-11-21 21:45:15.979044,48.275862068965516
2126,Josh Barnett,35,8,0,0,190.5,250 lbs.,198.12,1,"Nov 10, 1977",3.2,50,2.11,57,1.26,55,55,1.4,2018-11-21 21:45:27.427229,81.3953488372093
2129,Luke Barnatt,8,3,0,0,198.12,185 lbs.,195.58,1,"Apr 13, 1988",4.43,36,3.87,59,0.63,42,63,0.4,2018-11-21 21:45:39.674654,72.72727272727273
2130,Raoni Barcelos,12,1,0,0,170.18,145 lbs.,170.18,1,"May 01, 1987",7.14,56,8.88,54,3.92,75,66,0.0,2018-11-21 21:45:42.351754,92.3076923076923
2131,Edson Barboza,19,6,0,0,180.34,155 lbs.,190.5,1,"Jan 21, 1986",3.64,41,4.0,60,0.49,50,80,0.1,2018-11-21 21:45:46.353032,76.0
2132,Bryan Barberena,14,5,0,0,182.88,170 lbs.,182.88,0,"May 03, 1989",4.98,49,3.71,49,0.34,40,47,0.3,2018-11-21 21:45:49.976896,73.68421052631578
2133,Maycee Barber,6,0,0,0,165.1,115 lbs.,165.1,0,"May 18, 1998",8.46,69,4.37,32,2.12,30,100,0.0,2018-11-21 21:45:54.137948,100.0
2135,Renan Barao,36,7,0,1,167.64,135 lbs.,177.8,1,"Jan 31, 1987",3.7,36,3.76,58,1.5,45,91,0.6,2018-11-21 21:46:02.132747,83.72093023255815
2136,Antonio Banuelos,19,7,1,0,165.1,135 lbs.,160.02,1,"Sep 23, 1979",2.71,33,3.3,58,1.38,58,85,0.4,2018-11-21 21:46:05.585485,70.37037037037037
2138,Tae Hyun Bang,18,10,0,0,175.26,155 lbs.,180.34,0,"Apr 15, 1983",2.72,38,2.07,66,0.49,33,57,0.5,2018-11-21 21:46:12.661688,64.28571428571429
2140,Marcin Bandel,13,4,0,0,177.8,155 lbs.,177.8,1,"Oct 10, 1989",0.79,50,5.26,23,0.0,0,0,0.0,2018-11-21 21:46:19.611064,76.47058823529412
2142,Oluwale Bamgbose,6,4,0,0,180.34,185 lbs.,198.12,0,"Aug 04, 1987",2.45,48,2.7,55,0.94,33,37,0.0,2018-11-21 21:46:26.185877,60.0
2146,Shamar Bailey,12,5,0,0,175.26,155 lbs.,190.5,0,"Sep 22, 1982",1.56,20,3.91,69,1.5,33,37,0.0,2018-11-21 21:46:41.193414,70.58823529411765
2147,Siyar Bahadurzada,24,6,1,0,180.34,185 lbs.,185.42,1,"Apr 17, 1984",3.49,49,2.22,52,1.24,83,68,0.5,2018-11-21 21:46:44.254275,77.41935483870968
2148,Mehdi Baghdad,11,4,0,0,185.42,155 lbs.,190.5,1,"Apr 13, 1985",3.13,30,4.56,46,0.0,0,33,0.0,2018-11-21 21:46:48.553258,73.33333333333333
2149,Ali Bagautinov,14,5,0,0,162.56,125 lbs.,165.1,1,"Jun 10, 1985",2.85,42,3.09,52,2.51,36,65,0.3,2018-11-21 21:46:51.253017,73.68421052631578
2151,Ryan Bader,23,5,0,0,187.96,205 lbs.,187.96,1,"Jun 07, 1983",2.82,43,1.39,71,3.37,44,80,0.4,2018-11-21 21:46:57.634228,82.14285714285714
2152,Seth Baczynski,18,11,0,0,190.5,170 lbs.,187.96,1,"Oct 26, 1981",3.08,31,3.14,51,0.89,16,48,0.8,2018-11-21 21:47:01.864307,62.06896551724138
2153,Niklas Backstrom,8,2,0,1,185.42,145 lbs.,187.96,1,"Aug 22, 1989",1.12,41,3.65,40,2.92,80,72,2.2,2018-11-21 21:47:06.006346,80.0
2155,Abu Azaitar,14,1,1,1,175.26,185 lbs.,193.04,1,"Mar 10, 1986",3.2,37,1.27,57,1.0,100,25,0.0,2018-11-21 21:47:14.515286,87.5
2156,Jessin Ayari,16,5,0,0,182.88,155 lbs.,185.42,1,"May 31, 1992",3.58,38,3.4,59,0.0,0,33,0.3,2018-11-21 21:47:17.705372,76.19047619047619
2159,Chris Avila,5,4,0,0,177.8,145 lbs.,182.88,1,"Jan 16, 1993",2.37,30,4.17,48,0.0,0,46,0.0,2018-11-21 21:47:27.824963,55.55555555555556
2162,Blas Avena,7,6,0,1,182.88,170 lbs.,187.96,1,"Jun 30, 1983",2.34,47,3.36,43,2.37,80,50,1.8,2018-11-21 21:47:38.283456,53.84615384615385
2164,Marcus Aurelio,21,10,0,0,177.8,155 lbs.,187.96,1,"Aug 18, 1973",1.42,33,2.27,59,1.69,27,27,1.3,2018-11-21 21:47:44.673121,67.74193548387096
2166,Olivier Aubin-Mercier,12,3,0,0,175.26,155 lbs.,177.8,0,"Feb 23, 1989",2.58,53,2.68,57,2.97,35,68,0.7,2018-11-21 21:47:52.937114,80.0
2167,Rich Attonito,10,5,0,0,177.8,170 lbs.,182.88,1,"Jun 16, 1977",2.28,47,2.13,59,0.74,37,75,0.0,2018-11-21 21:47:56.473064,66.66666666666666
2169,Raphael Assuncao,27,5,0,0,165.1,135 lbs.,167.64,1,"Jul 19, 1982",3.38,40,2.23,70,1.4,36,79,0.3,2018-11-21 21:48:04.438655,84.375
2170,Junior Assuncao,13,4,0,0,175.26,145 lbs.,182.88,1,"Jun 24, 1981",3.31,62,2.06,44,2.43,24,66,0.7,2018-11-21 21:48:07.258564,76.47058823529412
2173,Scott Askham,14,4,0,0,190.5,185 lbs.,190.5,0,"May 20, 1988",3.03,46,3.52,52,0.44,18,65,0.7,2018-11-21 21:48:17.868202,77.77777777777779
2174,Cyril Asker,9,4,0,0,182.88,247 lbs.,187.96,1,"Dec 24, 1985",3.35,39,5.82,35,4.41,62,100,0.9,2018-11-21 21:48:22.224161,69.23076923076923
2175,Cesar Arzamendia,7,4,0,0,180.34,155 lbs.,180.34,0,"Jan 31, 1991",5.37,45,5.2,56,7.32,75,0,2.4,2018-11-21 21:48:24.543335,63.63636363636363
2179,Matt Arroyo,3,3,0,0,177.8,170 lbs.,182.88,1,"Sep 01, 1982",1.62,47,2.01,58,2.12,36,100,5.3,2018-11-21 21:48:39.260255,50.0
2180,Akbarh Arreola,23,10,1,0,177.8,155 lbs.,180.34,0,"Jan 14, 1983",2.32,45,4.01,56,1.07,100,33,0.4,2018-11-21 21:48:42.426184,67.64705882352942
2183,Austin Arnett,16,5,0,0,182.88,145 lbs.,182.88,1,"Oct 22, 1991",4.35,42,5.93,62,0.56,18,40,0.3,2018-11-21 21:48:53.316509,76.19047619047619
2185,Andrei Arlovski,27,17,0,1,190.5,240 lbs.,195.58,1,"Feb 04, 1979",3.13,42,2.62,57,0.61,37,79,0.3,2018-11-21 21:49:01.345495,61.36363636363637
2188,Julio Arce,15,3,0,0,170.18,145 lbs.,177.8,0,"Oct 27, 1989",4.41,35,2.45,67,0.3,16,93,0.9,2018-11-21 21:49:11.030123,83.33333333333334
2189,Igor Araujo,25,8,0,1,185.42,170 lbs.,195.58,1,"Dec 06, 1980",1.52,42,2.86,49,0.86,15,22,0.6,2018-11-21 21:49:13.686712,75.75757575757575
2190,Felipe Arantes,18,10,1,2,172.72,135 lbs.,185.42,1,"Feb 09, 1988",2.37,45,2.66,64,0.93,47,41,0.7,2018-11-21 21:49:17.129219,62.06896551724138
2194,Josh Appelt,15,6,0,0,177.8,255 lbs.,185.42,0,"Jun 19, 1983",1.35,40,11.5,32,0.0,0,33,0.0,2018-11-21 21:49:31.419979,71.42857142857143
2196,Shinsho Anzai,10,3,0,0,170.18,170 lbs.,177.8,1,"Dec 01, 1985",3.23,58,3.75,45,1.83,16,75,0.0,2018-11-21 21:49:37.782575,76.92307692307693
2197,Zu Anyanwu,14,5,0,0,185.42,251 lbs.,195.58,1,"Aug 05, 1981",2.47,42,2.47,69,0.65,100,0,0.0,2018-11-21 21:49:41.825161,73.68421052631578
2199,Adam Antolin,12,3,0,0,165.1,125 lbs.,160.02,1,"Feb 28, 1982",5.73,52,5.0,69,0.0,0,100,0.0,2018-11-21 21:49:48.889601,80.0
2200,Gadzhimurad Antigulov,20,5,0,0,180.34,205 lbs.,177.8,1,"Feb 09, 1987",1.78,53,5.45,21,9.51,50,0,3.8,2018-11-21 21:49:53.055731,80.0
2201,Nina Ansaroff,9,5,0,0,165.1,115 lbs.,162.56,1,"Dec 03, 1985",4.82,47,3.31,55,0.41,40,80,0.8,2018-11-21 21:49:57.025351,64.28571428571429
2202,Magomed Ankalaev,10,1,0,0,190.5,205 lbs.,190.5,1,"Feb 06, 1992",3.92,57,1.16,70,0.0,0,71,0.0,2018-11-21 21:49:59.929693,90.9090909090909
2205,Dylan Andrews,18,8,0,1,185.42,185 lbs.,185.42,0,"Nov 15, 1979",2.21,50,2.72,46,2.83,50,57,0.4,2018-11-21 21:50:11.075326,69.23076923076923
2208,Viscardi Andrade,19,7,0,0,180.34,170 lbs.,190.5,1,"Mar 08, 1984",3.26,42,2.77,63,1.93,50,66,0.3,2018-11-21 21:50:33.800177,73.07692307692307
2210,Jessica Andrade,19,6,0,0,154.94,115 lbs.,157.48,1,"Sep 25, 1991",6.58,51,5.04,51,3.2,58,75,0.5,2018-11-21 21:50:34.454218,76.0
2211,Megan Anderson,8,3,0,0,182.88,145 lbs.,185.42,1,"Feb 11, 1990",1.73,44,3.13,33,0.0,0,50,0.0,2018-11-21 21:50:34.84318,72.72727272727273
2212,Corey Anderson,12,4,0,0,190.5,205 lbs.,200.66,1,"Sep 22, 1989",4.55,47,2.2,59,5.48,52,75,0.0,2018-11-21 21:50:36.057986,75.0
2216,Eryk Anders,11,2,0,0,185.42,185 lbs.,190.5,0,"Apr 21, 1987",2.87,51,3.43,45,2.48,42,58,0.2,2018-11-21 21:50:49.904097,84.61538461538461
2219,Makwan Amirkhani,14,3,0,0,177.8,145 lbs.,182.88,0,"Nov 08, 1988",1.75,49,1.6,59,3.84,48,57,1.6,2018-11-21 21:51:01.07714,82.35294117647058
2224,Adlan Amagov,13,2,1,0,187.96,170 lbs.,193.04,1,"Oct 30, 1986",3.29,47,0.82,78,5.84,56,100,0.0,2018-11-21 21:51:20.496089,81.25
2226,Sam Alvey,33,11,0,1,187.96,205 lbs.,190.5,0,"May 06, 1986",3.2,45,3.25,55,0.1,25,84,0.1,2018-11-21 21:51:26.192862,75.0
2228,Warlley Alves,13,3,0,0,180.34,170 lbs.,182.88,1,"Jan 04, 1991",2.88,46,4.09,49,1.22,44,80,0.9,2018-11-21 21:51:33.256169,81.25
2231,Thiago Alves,27,13,0,0,175.26,170 lbs.,177.8,1,"Oct 03, 1983",3.61,40,3.13,64,0.74,68,63,0.3,2018-11-21 21:51:44.479249,67.5
2232,Jaime Alvarez,6,1,0,0,172.72,125 lbs.,175.26,1,"Mar 08, 1988",2.73,40,4.53,56,1.0,33,50,0.0,2018-11-21 21:51:48.121408,85.71428571428571
2233,Eddie Alvarez,29,6,0,1,175.26,155 lbs.,175.26,1,"Jan 11, 1984",4.32,41,4.39,55,2.92,36,92,0.5,2018-11-21 21:51:52.839733,82.85714285714286
2239,Ericka Almeida,7,2,0,0,167.64,115 lbs.,172.72,0,"Mar 05, 1989",1.07,39,3.33,43,0.5,33,37,0.0,2018-11-21 21:52:12.651652,77.77777777777779
2240,Thomas Almeida,22,3,0,0,170.18,135 lbs.,177.8,0,"Jul 31, 1991",5.66,45,4.65,64,0.0,0,75,0.0,2018-11-21 21:52:16.607791,88.0
2242,Ricardo Almeida,13,5,0,0,182.88,170 lbs.,187.96,1,"Nov 29, 1976",2.02,49,1.2,61,3.74,38,31,1.2,2018-11-21 21:52:21.381574,72.22222222222221
2243,Benny Alloway,13,6,0,0,180.34,170 lbs.,190.5,1,"Feb 19, 1981",1.28,49,1.9,59,0.62,50,26,0.0,2018-11-21 21:52:25.557296,68.42105263157895
2244,Arnold Allen,13,1,0,0,172.72,145 lbs.,177.8,0,"Jan 22, 1994",2.12,33,1.78,57,2.21,57,66,0.8,2018-11-21 21:52:29.081875,92.85714285714286
2247,Sultan Aliev,14,3,0,0,180.34,170 lbs.,187.96,1,"Sep 17, 1984",1.26,51,2.35,52,1.62,50,100,0.0,2018-11-21 21:52:41.946002,82.35294117647058
